# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
1975 2.39716769000000e+02 2.30669961383431e+02 3.34471534000000e+01 3.34471534000000e+01 2.70480644746566e-01
1976 2.42153538000000e+02 2.30668306407253e+02 3.35127788000000e+01 3.35127788000000e+01 3.42712004316009e-01
1977 2.47893099000000e+02 2.30669538400131e+02 3.35787064000000e+01 3.35787064000000e+01 5.12931034170794e-01
1978 2.08794009000000e+02 2.30673758400825e+02 3.36449233000000e+01 3.36449233000000e+01 -6.50313546734270e-01
1979 1.90878938000000e+02 2.30680325799762e+02 3.37114204000000e+01 3.37114204000000e+01 -1.18064997936906e+00
1980 2.89006560000000e+02 2.30690084814586e+02 3.37782047000000e+01 3.37782047000000e+01 1.72645277341853e+00
1981 2.43804406000000e+02 2.30701653534777e+02 3.38452452000000e+01 3.38452452000000e+01 3.87137170606836e-01
1982 1.70635385000000e+02 2.30715876930617e+02 3.39125703000000e+01 3.39125703000000e+01 -1.77162896823001e+00
1983 1.79989560000000e+02 2.30732115895899e+02 3.39801506000000e+01 3.39801506000000e+01 -1.49329991185792e+00
1984 2.37320503000000e+02 2.30749731540228e+02 3.40480132000000e+01 3.40480132000000e+01 1.92985459127235e-01
1985 2.49395513000000e+02 2.30769569481512e+02 3.41160976000000e+01 3.41160976000000e+01 5.45957622025559e-01
1986 1.78133270000000e+02 2.30790248886078e+02 3.41844181000000e+01 3.41844181000000e+01 -1.54037955924950e+00
1987 1.94476849000000e+02 2.30812615475844e+02 3.42529693000000e+01 3.42529693000000e+01 -1.06080632477732e+00
1988 2.78791840000000e+02 2.30836030568627e+02 3.43217547000000e+01 3.43217547000000e+01 1.39724235694083e+00
1989 2.95562897000000e+02 2.30859855369748e+02 3.43908063000000e+01 3.43908063000000e+01 1.88140519491838e+00
1990 1.49016508000000e+02 2.30884935265321e+02 3.44600327000000e+01 3.44600327000000e+01 -2.37575013285814e+00
1991 2.39168783000000e+02 2.30910631042434e+02 3.45295437000000e+01 3.45295437000000e+01 2.39161919697365e-01
1992 1.85043934000000e+02 2.30936303183546e+02 3.45992365000000e+01 3.45992365000000e+01 -1.32639832048160e+00
1993 1.74708743000000e+02 2.30961311804139e+02 3.46691829000000e+01 3.46691829000000e+01 -1.62255248317777e+00
1994 2.35267045000000e+02 2.30987243128583e+02 3.47392181000000e+01 3.47392181000000e+01 1.23197990786600e-01
1995 2.85935473000000e+02 2.31011971999829e+02 3.48148267000000e+01 3.48148267000000e+01 1.57758938378317e+00
1996 2.27476506000000e+02 2.31037083609860e+02 3.48852499000000e+01 3.48852499000000e+01 -1.02065417907757e-01
1997 3.04441995000000e+02 2.31061193834711e+02 3.64616511000000e+01 3.64616511000000e+01 2.01254740121434e+00
1998 2.63870323000000e+02 2.31083660073866e+02 3.65320740000000e+01 3.65320740000000e+01 8.97476089809013e-01
1999 2.30065630000000e+02 2.31106065556742e+02 3.66464261000000e+01 3.66464261000000e+01 -2.83911875581881e-02
2000 2.98967996000000e+02 2.31126281861679e+02 3.67171661000000e+01 3.67171661000000e+01 1.84768383141423e+00
2001 2.81108045000000e+02 2.31145890632695e+02 3.67881889000000e+01 3.67881889000000e+01 1.35810312660717e+00
2002 2.53521397000000e+02 2.31163503851668e+02 3.68592220000000e+01 3.68592220000000e+01 6.06575286595352e-01
2003 2.18958049000000e+02 2.31179216941727e+02 3.69303633000000e+01 3.69303633000000e+01 -3.30924660622739e-01
2004 2.66846724000000e+02 2.31193124393722e+02 3.70016554000000e+01 3.70016554000000e+01 9.63567689630384e-01
2005 2.03563673000000e+02 2.31205319729063e+02 3.70731198000000e+01 3.70731198000000e+01 -7.45598074243090e-01
2006 2.19272829000000e+02 2.31215153284879e+02 3.71446325000000e+01 3.71446325000000e+01 -3.21508747862263e-01
2007 2.36313724000000e+02 2.31221974361115e+02 3.72163369000000e+01 3.72163369000000e+01 1.36814906114123e-01
2008 2.07332829000000e+02 2.31226615547300e+02 3.72881371000000e+01 3.72881371000000e+01 -6.40787886056652e-01
2009 2.41375434000000e+02 2.31228423979892e+02 3.73600152000000e+01 3.73600152000000e+01 2.71600800101069e-01
2010 1.93019602000000e+02 2.31227487853511e+02 3.74320434000000e+01 3.74320434000000e+01 -1.02072669250834e+00
2011 1.56936753000000e+02 2.31223152040217e+02 3.75041663000000e+01 3.75041663000000e+01 -1.98075057704233e+00
2012 2.36432263000000e+02 2.31215502426270e+02 3.75763398000000e+01 3.75763398000000e+01 1.38830993159433e-01
2013 2.47009551000000e+02 2.31203881536507e+02 3.76486574000000e+01 3.76486574000000e+01 4.19820268637081e-01
2014 1.90283177000000e+02 2.31189115053562e+02 3.77210586000000e+01 3.77210586000000e+01 -1.08443239855316e+00
2015 2.13442522000000e+02 2.31170543088408e+02 3.77935433000000e+01 3.77935433000000e+01 -4.69075390674148e-01
2016 2.39656667000000e+02 2.31147504524899e+02 3.78660610000000e+01 3.78660610000000e+01 2.24717392049338e-01
2017 2.11706900000000e+02 2.31121563545293e+02 3.79387054000000e+01 3.79387054000000e+01 -5.11737639452842e-01
2018 2.93129183000000e+02 2.31090572189906e+02 3.80114091000000e+01 3.80114091000000e+01 1.63210499897239e+00
2019 2.86255373000000e+02 2.31056092136509e+02 3.80841827000000e+01 3.80841827000000e+01 1.44940174503183e+00
2020 2.18778100000000e+02 2.31016715084116e+02 3.81570184000000e+01 3.81570184000000e+01 -3.20743485662813e-01
2021 1.95118921000000e+02 2.30973257998470e+02 3.82299163000000e+01 3.82299163000000e+01 -9.37860724494177e-01
2022 1.88752635000000e+02 2.30925794390872e+02 3.83028652000000e+01 3.83028652000000e+01 -1.10104450856777e+00
2023 2.75177462000000e+02 2.30872912134817e+02 3.83758697000000e+01 3.83758697000000e+01 1.15448979297485e+00
2024 1.72055491000000e+02 2.30815424355845e+02 3.84489260000000e+01 3.84489260000000e+01 -1.52825942019407e+00
2025 2.18535467000000e+02 2.30753400711963e+02 3.85220288000000e+01 3.85220288000000e+01 -3.17167451781854e-01
2026 2.34597093000000e+02 2.30685425210886e+02 3.85951699000000e+01 3.85951699000000e+01 1.01351226053648e-01
2027 2.77290723000000e+02 2.30612307100380e+02 3.86683626000000e+01 3.86683626000000e+01 1.20714746529297e+00
2028 2.29220117000000e+02 2.30534112148594e+02 3.87415795000000e+01 3.87415795000000e+01 -3.39169224784532e-02
2029 2.72239577000000e+02 2.30450162639761e+02 3.88148361000000e+01 3.88148361000000e+01 1.07663508490866e+00
2030 2.23351951000000e+02 2.30360521726641e+02 3.88881242000000e+01 3.88881242000000e+01 -1.80223933934068e-01
2031 2.28479259000000e+02 2.30265993425227e+02 3.89614287000000e+01 3.89614287000000e+01 -4.58590581722305e-02
2032 2.34468508000000e+02 2.30165153892874e+02 3.90347798000000e+01 3.90347798000000e+01 1.10244098446956e-01
2033 2.20237536000000e+02 2.30058062315350e+02 3.91081367000000e+01 3.91081367000000e+01 -2.51112099527613e-01
2034 2.31147735000000e+02 2.29945518719975e+02 3.91815182000000e+01 3.91815182000000e+01 3.06832490228729e-02
2035 3.32404436000000e+02 2.29826837430022e+02 3.92549679000000e+01 3.92549679000000e+01 2.61311125846006e+00
2036 2.54474079000000e+02 2.29702073591229e+02 3.93283797000000e+01 3.93283797000000e+01 6.29876074166630e-01
2037 2.03064870000000e+02 2.29570538802180e+02 3.94018009000000e+01 3.94018009000000e+01 -6.72701962771963e-01
2038 2.65054841000000e+02 2.29433027639213e+02 3.94752401000000e+01 3.94752401000000e+01 9.02383703570866e-01
2039 2.09646447000000e+02 2.29288848926662e+02 3.95487382000000e+01 3.95487382000000e+01 -4.96663176137996e-01
2040 1.83461509000000e+02 2.29138052258777e+02 3.96221953000000e+01 3.96221953000000e+01 -1.15280193116348e+00
2041 2.18249412000000e+02 2.28979943625897e+02 3.96956631000000e+01 3.96956631000000e+01 -2.70319999413159e-01
2042 1.93723968000000e+02 2.28815311933776e+02 3.97691280000000e+01 3.97691280000000e+01 -8.82376499021450e-01
2043 2.39565568000000e+02 2.28644202448490e+02 3.98426490000000e+01 3.98426490000000e+01 2.74112435433460e-01
2044 2.55981660000000e+02 2.28465916777054e+02 3.99161254000000e+01 3.99161254000000e+01 6.89339031461864e-01
2045 1.99850489000000e+02 2.28281239383249e+02 3.99896053000000e+01 3.99896053000000e+01 -7.10953513293344e-01
2046 2.51138335000000e+02 2.28089468850865e+02 4.00631400000000e+01 4.00631400000000e+01 5.75313521334953e-01
2047 2.34002462000000e+02 2.27889902219355e+02 4.01366022000000e+01 4.01366022000000e+01 1.52293902463045e-01
2048 2.37767543000000e+02 2.27684061496368e+02 4.02101396000000e+01 4.02101396000000e+01 2.50769621889893e-01
2049 2.25835743000000e+02 2.27471240561952e+02 4.02836147000000e+01 4.02836147000000e+01 -4.05995731547825e-02
2050 2.33566687000000e+02 2.27251473859052e+02 4.03571378000000e+01 4.03571378000000e+01 1.56483177083692e-01
2051 2.00534731000000e+02 2.27024052057454e+02 4.04305968000000e+01 4.04305968000000e+01 -6.55180065446233e-01
2052 2.12593522000000e+02 2.26789748701995e+02 4.05040961000000e+01 4.05040961000000e+01 -3.50488668280513e-01
2053 1.99620147000000e+02 2.26547851335625e+02 4.05775585000000e+01 4.05775585000000e+01 -6.63610757547792e-01
2054 2.29382296000000e+02 2.26298387965081e+02 4.06510421000000e+01 4.06510421000000e+01 7.58629514917019e-02
2055 1.83008828000000e+02 2.26041384857037e+02 4.07244791000000e+01 4.07244791000000e+01 -1.05667543963840e+00
2056 2.05359728000000e+02 2.25777608692899e+02 4.07979428000000e+01 4.07979428000000e+01 -5.00463486430956e-01
2057 2.56271541000000e+02 2.25505597829843e+02 4.08713880000000e+01 4.08713880000000e+01 7.52750143209162e-01
2058 1.98273439000000e+02 2.25226857529324e+02 4.09448581000000e+01 4.09448581000000e+01 -6.58285796558280e-01
2059 1.96691262000000e+02 2.24939922504343e+02 4.10183404000000e+01 4.10183404000000e+01 -6.88683652943284e-01
2060 2.16144464000000e+02 2.24646294328715e+02 4.10917195000000e+01 4.10917195000000e+01 -2.06898869946650e-01
2061 2.52636284000000e+02 2.24344503987036e+02 4.11652185000000e+01 4.11652185000000e+01 6.87273893929756e-01
2062 2.60085409000000e+02 2.24036049285853e+02 4.12386723000000e+01 4.12386723000000e+01 8.74163926808757e-01
2063 2.49800971000000e+02 2.23719457406624e+02 4.13121015000000e+01 4.13121015000000e+01 6.31328657860108e-01
2064 1.79440592000000e+02 2.23395480141620e+02 4.13855513000000e+01 4.13855513000000e+01 -1.06208294346487e+00
2065 2.01167562000000e+02 2.23064867343623e+02 4.14590515000000e+01 4.14590515000000e+01 -5.28167060059814e-01
2066 1.56890783000000e+02 2.22726140377537e+02 4.15325150000000e+01 4.15325150000000e+01 -1.58515219647875e+00
2067 2.34350342000000e+02 2.22380045183603e+02 4.16059293000000e+01 4.16059293000000e+01 2.87706512456087e-01
2068 2.58730699000000e+02 2.22027325732806e+02 4.16794094000000e+01 4.16794094000000e+01 8.80611644828017e-01
2069 2.25326697000000e+02 2.21666497485269e+02 4.17529007000000e+01 4.17529007000000e+01 8.76633587934319e-02
2070 2.63641825000000e+02 2.21299042637642e+02 4.18263934000000e+01 4.18263934000000e+01 1.01234600739823e+00
2071 2.59196633000000e+02 2.20924214871116e+02 4.18998827000000e+01 4.18998827000000e+01 9.13425424193000e-01
2072 1.19100750000000e+02 2.20541265888830e+02 4.19734016000000e+01 4.19734016000000e+01 -2.41678091414994e+00
2073 2.33277551000000e+02 2.20151671955880e+02 4.20468688000000e+01 4.20468688000000e+01 3.12172568819685e-01
2074 2.34537458000000e+02 2.19754680832590e+02 4.21204012000000e+01 4.21204012000000e+01 3.50964775886548e-01
2075 1.53853425000000e+02 2.19351022677360e+02 4.21939517000000e+01 4.21939517000000e+01 -1.55229825694093e+00
2076 2.22989004000000e+02 2.18939199163002e+02 4.22675157000000e+01 4.22675157000000e+01 9.58136471928447e-02
2077 2.32851306000000e+02 2.18520678742418e+02 4.23411004000000e+01 4.23411004000000e+01 3.38456656114262e-01
2078 1.68654595000000e+02 2.18094701412098e+02 4.24147089000000e+01 4.24147089000000e+01 -1.16563587713550e+00
2079 1.36386158000000e+02 2.17661989624755e+02 4.24883608000000e+01 4.24883608000000e+01 -1.91289638137216e+00
2080 2.54891089000000e+02 2.17222521772892e+02 4.25620263000000e+01 4.25620263000000e+01 8.85027582136239e-01
2081 1.52485015000000e+02 2.16776274390559e+02 4.26357336000000e+01 4.26357336000000e+01 -1.50791962426932e+00
2082 1.98119829000000e+02 2.16323222177625e+02 4.27094443000000e+01 4.27094443000000e+01 -4.26214704404968e-01
2083 2.29813326000000e+02 2.15863338026859e+02 4.27832298000000e+01 4.27832298000000e+01 3.26062058389546e-01
2084 2.34178496000000e+02 2.15396593052302e+02 4.28570337000000e+01 4.28570337000000e+01 4.38245518324295e-01
2085 1.98446120000000e+02 2.14924440977877e+02 4.29309337000000e+01 4.29309337000000e+01 -3.83833277259400e-01
2086 1.91354479000000e+02 2.14444622917182e+02 4.30048080000000e+01 4.30048080000000e+01 -5.36920055943090e-01
2087 2.04176203000000e+02 2.13958589195945e+02 4.30787576000000e+01 4.30787576000000e+01 -2.27081437370537e-01
2088 2.33577154000000e+02 2.13467046313683e+02 4.31527551000000e+01 4.31527551000000e+01 4.66021407896558e-01
2089 2.71407573000000e+02 2.12968472623428e+02 4.32267745000000e+01 4.32267745000000e+01 1.35191906064080e+00
2090 2.23891240000000e+02 2.12463571441113e+02 4.33008578000000e+01 4.33008578000000e+01 2.63913214183188e-01
2091 2.20987490000000e+02 2.11952302369756e+02 4.33750281000000e+01 4.33750281000000e+01 2.08303902637576e-01
2092 2.35957910000000e+02 2.11434623516997e+02 4.34493065000000e+01 4.34493065000000e+01 5.64411459202527e-01
2093 1.24528827000000e+02 2.10911233714334e+02 4.35235902000000e+01 4.35235902000000e+01 -1.98472612937924e+00
2094 2.16493773000000e+02 2.10382088200045e+02 4.35979445000000e+01 4.35979445000000e+01 1.40182865730176e-01
2095 2.54263670000000e+02 2.09846398660053e+02 4.36723856000000e+01 4.36723856000000e+01 1.01705621824211e+00
2096 2.24282222000000e+02 2.09305601984166e+02 4.37469748000000e+01 4.37469748000000e+01 3.42346415593374e-01
2097 2.51983044000000e+02 2.08758907234629e+02 4.38215693000000e+01 4.38215693000000e+01 9.86366701508579e-01
2098 2.19741952000000e+02 2.08206264402360e+02 4.38962611000000e+01 4.38962611000000e+01 2.62794308867467e-01
2099 2.62179097000000e+02 2.07648364447913e+02 4.39711108000000e+01 4.39711108000000e+01 1.24014907879214e+00
2100 2.06981656000000e+02 2.07084412805541e+02 4.40459969000000e+01 4.40459969000000e+01 -2.33294312248046e-03
2101 1.70045207000000e+02 2.06515098054404e+02 4.41209771000000e+01 4.41209771000000e+01 -8.26588472230463e-01
2102 1.34849373000000e+02 2.05940365169856e+02 4.41961156000000e+01 4.41961156000000e+01 -1.60853484983319e+00
2103 2.27408398000000e+02 2.05360157992852e+02 4.42713045000000e+01 4.42713045000000e+01 4.98025532704771e-01
2104 2.61518949000000e+02 2.04774419351444e+02 4.43466671000000e+01 4.43466671000000e+01 1.27956695191095e+00
2105 1.39149685000000e+02 2.04183833276813e+02 4.44220700000000e+01 4.44220700000000e+01 -1.46400535312319e+00
2106 1.93242848000000e+02 2.03587598502736e+02 4.44976778000000e+01 4.44976778000000e+01 -2.32478435149619e-01
2107 1.82582972000000e+02 2.02987139394196e+02 4.45733207000000e+01 4.45733207000000e+01 -4.57766374004887e-01
2108 1.04640800000000e+02 2.02380910729970e+02 4.46491635000000e+01 4.46491635000000e+01 -2.18906924717572e+00
2109 1.75045884000000e+02 2.01771077343823e+02 4.47250618000000e+01 4.47250618000000e+01 -5.97544022707717e-01
2110 1.46718189000000e+02 2.01156092368088e+02 4.48011837000000e+01 4.48011837000000e+01 -1.21509966639760e+00
2111 1.90108225000000e+02 2.00537376872860e+02 4.48773573000000e+01 4.48773573000000e+01 -2.32392290908365e-01
2112 1.55767718000000e+02 1.99914124642993e+02 4.49537674000000e+01 4.49537674000000e+01 -9.82040198103453e-01
2113 2.55868980000000e+02 1.99287013099912e+02 4.50302505000000e+01 4.50302505000000e+01 1.25653235928786e+00
2114 1.73794010000000e+02 1.98655234612222e+02 4.51069532000000e+01 4.51069532000000e+01 -5.51161691236142e-01
2115 2.03194653000000e+02 1.98020207414825e+02 4.51837399000000e+01 4.51837399000000e+01 1.14520081706971e-01
2116 2.07494211000000e+02 1.97381122559791e+02 4.52607712000000e+01 4.52607712000000e+01 2.23440479958249e-01
2117 2.55049120000000e+02 1.96738654832877e+02 4.53379473000000e+01 4.53379473000000e+01 1.28612936049539e+00
2118 1.34218536000000e+02 1.96091994059835e+02 4.54152738000000e+01 4.54152738000000e+01 -1.36239315284795e+00
2119 2.48668764000000e+02 1.95442556020438e+02 4.54927646000000e+01 4.54927646000000e+01 1.16999282078279e+00
2120 2.31328942000000e+02 1.94788787216484e+02 4.55705304000000e+01 4.55705304000000e+01 8.01837381807521e-01
2121 1.80914986000000e+02 1.94132844498994e+02 4.56483705000000e+01 4.56483705000000e+01 -2.89558167229514e-01
2122 1.91586262000000e+02 1.93473173298012e+02 4.57264962000000e+01 4.57264962000000e+01 -4.12651625385527e-02
2123 1.98337137000000e+02 1.92810445069339e+02 4.58047831000000e+01 4.58047831000000e+01 1.20657528682002e-01
2124 2.18004635000000e+02 1.92146072953384e+02 4.58833021000000e+01 4.58833021000000e+01 5.63572386099392e-01
2125 2.47211218000000e+02 1.91477758717733e+02 4.59619614000000e+01 4.59619614000000e+01 1.21259967122002e+00
2126 2.33082806000000e+02 1.90807656738696e+02 4.60408822000000e+01 4.60408822000000e+01 9.18208931741627e-01
2127 1.46108481000000e+02 1.90134952228106e+02 4.61200325000000e+01 4.61200325000000e+01 -9.54606248989645e-01
2128 1.99434902000000e+02 1.89460314320616e+02 4.61993964000000e+01 4.61993964000000e+01 2.15902986978945e-01
2129 2.88847355000000e+02 1.88783669551384e+02 4.62789270000000e+01 4.62789270000000e+01 2.16218680801775e+00
2130 1.51179397000000e+02 1.88104201870357e+02 4.63587531000000e+01 4.63587531000000e+01 -7.96501251677480e-01
2131 1.88552647000000e+02 1.87423321371937e+02 4.64388176000000e+01 4.64388176000000e+01 2.43185698178196e-02
2132 1.35712168000000e+02 1.86740211236352e+02 4.65191282000000e+01 4.65191282000000e+01 -1.09692604334645e+00
2133 2.04114224000000e+02 1.86055538638789e+02 4.65996820000000e+01 4.65996820000000e+01 3.87528081440792e-01
2134 1.51962259000000e+02 1.85369228227973e+02 4.66804893000000e+01 4.66804893000000e+01 -7.15651650805908e-01
2135 1.60886407000000e+02 1.84681946499990e+02 4.67615565000000e+01 4.67615565000000e+01 -5.08869705823205e-01
2136 1.35075189000000e+02 1.83993617456439e+02 4.68428984000000e+01 4.68428984000000e+01 -1.04430831838619e+00
2137 1.83161819000000e+02 1.83303422622012e+02 4.69245035000000e+01 4.69245035000000e+01 -3.01769036325000e-03
2138 2.57833025000000e+02 1.82612769777256e+02 4.70063836000000e+01 4.70063836000000e+01 1.60021361912947e+00
2139 8.46774950000000e+01 1.81921582083610e+02 4.70885109000000e+01 4.70885109000000e+01 -2.06513404703163e+00
2140 2.46427378000000e+02 1.81229782460430e+02 4.71709677000000e+01 4.71709677000000e+01 1.38215514157388e+00
2141 1.75309122000000e+02 1.80537293606264e+02 4.72537011000000e+01 4.72537011000000e+01 -1.10640468038687e-01
2142 1.22229675000000e+02 1.79844780198809e+02 4.73367236000000e+01 4.73367236000000e+01 -1.21713335476409e+00
2143 2.77854377000000e+02 1.79151422381876e+02 4.74200266000000e+01 4.74200266000000e+01 2.08146139289859e+00
2144 2.49141174000000e+02 1.78458626683521e+02 4.75036530000000e+01 4.75036530000000e+01 1.48793919735982e+00
2145 2.00275931000000e+02 1.77765572968502e+02 4.75875896000000e+01 4.75875896000000e+01 4.73030010990462e-01
2146 2.30998526000000e+02 1.77072183180039e+02 4.76718303000000e+01 4.76718303000000e+01 1.13119933681173e+00
2147 2.16061346000000e+02 1.76379121367680e+02 4.77563926000000e+01 4.77563926000000e+01 8.30930111591379e-01
2148 1.91084118000000e+02 1.75686309358747e+02 4.78412682000000e+01 4.78412682000000e+01 3.21852016482567e-01
2149 1.99174560000000e+02 1.74994411146139e+02 4.79264849000000e+01 4.79264849000000e+01 5.04525814991731e-01
2150 1.78177656000000e+02 1.74302606383802e+02 4.80120203000000e+01 4.80120203000000e+01 8.07099887066763e-02
2151 1.22683786000000e+02 1.73611559253671e+02 4.80978881000000e+01 4.80978881000000e+01 -1.05883595445579e+00
2152 1.16978493000000e+02 1.72921192321512e+02 4.81841849000000e+01 4.81841849000000e+01 -1.16101786172400e+00
2153 1.48315410000000e+02 1.72232170571349e+02 4.82707397000000e+01 4.82707397000000e+01 -4.95471184406754e-01
2154 1.89027795000000e+02 1.71543674785731e+02 4.83576666000000e+01 4.83576666000000e+01 3.61558392775492e-01
2155 1.40934848000000e+02 1.70857112476941e+02 4.84449105000000e+01 4.84449105000000e+01 -6.17655480588440e-01
2156 2.22071970000000e+02 1.70170922673085e+02 4.85326247000000e+01 4.85326247000000e+01 1.06940532575225e+00
2157 1.86112015000000e+02 1.69486513387902e+02 4.86205711000000e+01 4.86205711000000e+01 3.41943774743077e-01
2158 1.16145614000000e+02 1.68803808587022e+02 4.87089897000000e+01 4.87089897000000e+01 -1.08107753643311e+00
2159 1.10522720000000e+02 1.68121990407595e+02 4.87977032000000e+01 4.87977032000000e+01 -1.18036847290786e+00
2160 1.55898221000000e+02 1.67442467914333e+02 4.88868801000000e+01 4.88868801000000e+01 -2.36142026055236e-01
2161 1.62203260000000e+02 1.66764424067959e+02 4.89763247000000e+01 4.89763247000000e+01 -9.31299785334636e-02
2162 1.54517697000000e+02 1.66088526661213e+02 4.90662732000000e+01 4.90662732000000e+01 -2.35820430340174e-01
2163 1.81642121000000e+02 1.65414701824309e+02 4.91565984000000e+01 4.91565984000000e+01 3.30116804333038e-01
2164 2.56397658000000e+02 1.64742876246271e+02 4.92472608000000e+01 4.92472608000000e+01 1.86111430899582e+00
2165 1.23670926000000e+02 1.64072977216787e+02 4.93383106000000e+01 4.93383106000000e+01 -8.18877880605567e-01
2166 1.09112066000000e+02 1.63405674847648e+02 4.94298597000000e+01 4.94298597000000e+01 -1.09839698468026e+00
2167 2.91077283000000e+02 1.62740897756770e+02 4.95217292000000e+01 4.95217292000000e+01 2.59151663959323e+00
2168 1.58668834000000e+02 1.62078575288426e+02 4.96140239000000e+01 4.96140239000000e+01 -6.87253526401878e-02
2169 1.48203343000000e+02 1.61418637555310e+02 4.97067960000000e+01 4.97067960000000e+01 -2.65864944409420e-01
2170 1.82954864000000e+02 1.60761757656671e+02 4.97999243000000e+01 4.97999243000000e+01 4.45645383106105e-01
2171 9.14470293000000e+01 1.60107125182970e+02 4.98935405000000e+01 4.98935405000000e+01 -1.37613196407599e+00
2172 1.33251078000000e+02 1.59456157148388e+02 4.99875107000000e+01 4.99875107000000e+01 -5.24232528914230e-01
2173 2.41802396000000e+02 1.58808044955984e+02 5.00819875000000e+01 5.00819875000000e+01 1.65716967690262e+00
2174 1.82668741000000e+02 1.58163465329701e+02 5.01768233000000e+01 5.01768233000000e+01 4.88378379870428e-01
2175 1.19314904000000e+02 1.57522353812932e+02 5.02721706000000e+01 5.02721706000000e+01 -7.60011938154352e-01
2176 9.37628195000000e+01 1.56884646982855e+02 5.03678974000000e+01 5.03678974000000e+01 -1.25321545550271e+00
2177 1.13715040000000e+02 1.56250282483504e+02 5.04641339000000e+01 5.04641339000000e+01 -8.42880659911700e-01
2178 2.36649857000000e+02 1.55619199057744e+02 5.05607613000000e+01 5.05607613000000e+01 1.60263919804262e+00
2179 1.83399561000000e+02 1.54992078756806e+02 5.06578702000000e+01 5.06578702000000e+01 5.60771349664707e-01
2180 1.16079910000000e+02 1.54368862611233e+02 5.07554267000000e+01 5.07554267000000e+01 -7.54381454372310e-01
2181 2.24260468000000e+02 1.53748750658547e+02 5.08534542000000e+01 5.08534542000000e+01 1.38656691960667e+00
2182 1.21713450000000e+02 1.53133170683507e+02 5.09519999000000e+01 5.09519999000000e+01 -6.16653335397479e-01
2183 5.60661341000000e+01 1.52521325169574e+02 5.10509404000000e+01 5.10509404000000e+01 -1.88939107318724e+00
2184 8.89228264000000e+01 1.51913902214735e+02 5.11503782000000e+01 5.11503782000000e+01 -1.23148797782955e+00
2185 1.47807781000000e+02 1.51310106836209e+02 5.12502807000000e+01 5.12502807000000e+01 -6.83376908062286e-02
2186 1.64316939000000e+02 1.50710629704310e+02 5.13506061000000e+01 5.13506061000000e+01 2.64968815931660e-01
2187 1.62048631000000e+02 1.50116162800990e+02 5.14515962000000e+01 5.14515962000000e+01 2.31916385113241e-01
2188 1.00959556000000e+02 1.49525172898022e+02 5.15528802000000e+01 5.15528802000000e+01 -9.42054385896798e-01
2189 6.40614981000000e+01 1.48939096821572e+02 5.16547577000000e+01 5.16547577000000e+01 -1.64317097787049e+00
2190 1.84897958000000e+02 1.48357888389573e+02 5.17570649000000e+01 5.17570649000000e+01 7.05991919770298e-01
2191 4.51797000000000e+01 1.47780760599889e+02 5.18599603000000e+01 5.18599603000000e+01 -1.97842535949433e+00
2192 5.43743602000000e+01 1.47208412174114e+02 5.19632390000000e+01 5.19632390000000e+01 -1.78653320617896e+00
2193 1.55790594000000e+02 1.46640801025660e+02 5.20670504000000e+01 5.20670504000000e+01 1.75730964286392e-01
2194 1.50036099000000e+02 1.46077144264555e+02 5.21713695000000e+01 5.21713695000000e+01 7.58836651862302e-02
2195 1.79551795000000e+02 1.45518886913617e+02 5.22762857000000e+01 5.22762857000000e+01 6.51020010903022e-01
2196 1.45748112000000e+02 1.44965991015406e+02 5.23815126000000e+01 5.23815126000000e+01 1.49312409239881e-02
2197 9.95148269000000e+01 1.44417677809801e+02 5.24874402000000e+01 5.24874402000000e+01 -8.55497062510602e-01
2198 1.38514695000000e+02 1.43873912088631e+02 5.25937647000000e+01 5.25937647000000e+01 -1.01898335652528e-01
2199 1.55899391000000e+02 1.43335402192484e+02 5.27006907000000e+01 5.27006907000000e+01 2.38402735156481e-01
2200 1.90212746000000e+02 1.42802115647075e+02 5.28080772000000e+01 5.28080772000000e+01 8.97791263510056e-01
2201 7.91916480000000e+01 1.42274021284163e+02 5.29159422000000e+01 5.29159422000000e+01 -1.19212416261508e+00
2202 1.55968889000000e+02 1.41751089077096e+02 5.30243909000000e+01 5.30243909000000e+01 2.68136977748931e-01
2203 2.03939218000000e+02 1.41233290289284e+02 5.31333380000000e+01 5.31333380000000e+01 1.18016164748987e+00
2204 1.47520690000000e+01 1.40721339695725e+02 5.32428278000000e+01 5.32428278000000e+01 -2.36593877336705e+00
2205 1.38197041000000e+02 1.40214469036512e+02 5.33528405000000e+01 5.33528405000000e+01 -3.78129452453828e-02
2206 2.18751788000000e+02 1.39712653542446e+02 5.34633791000000e+01 5.34633791000000e+01 1.47837895374545e+00
2207 2.50910589000000e+02 1.39216611924245e+02 5.35744457000000e+01 5.35744457000000e+01 2.08483682129361e+00
2208 1.07084646000000e+02 1.38725579824151e+02 5.36860278000000e+01 5.36860278000000e+01 -5.89369992915573e-01
2209 1.99766147000000e+02 1.38240278519815e+02 5.37981935000000e+01 5.37981935000000e+01 1.14364190463357e+00
2210 8.50241594000000e+01 1.37760688375597e+02 5.39108504000000e+01 5.39108504000000e+01 -9.78217345567912e-01
2211 1.49010372000000e+02 1.37286048830382e+02 5.40240695000000e+01 5.40240695000000e+01 2.17020362925783e-01
2212 1.05575526000000e+02 1.36817084922396e+02 5.41378144000000e+01 5.41378144000000e+01 -5.77074624615721e-01
